0:763627578253780,763627578517842;763627769427297,763627770207036;763627793748528,763627794858996
1:763627578519234,763627578781838;763627770996266,763627771776109;763627794861768,763627795971455
2:763627578783970,763627579046782;763627772562606,763627773343074;763627795974041,763627797083572
3:763627579046655,763627579309259;763627774132199,763627774911678;763627797086421,763627798195952
4:763627579310407,763627579572594;763627775694664,763627776476799;763627798198905,763627799308175
5:763627579573556,763627579836160;763627777269535,763627778049326;763627799311480,763627800420594
6:763627579837132,763627580100152;763627778831478,763627779612207;763627800423745,763627801533172
7:763627580101272,763627580364084;763627780400340,763627781180027;763627801536176,763627802645186
8:763627580365226,763627580627309;763627781964061,763627782744217;763627802648604,763627803757510
9:763627580628513,763627580891950;763627783528234,763627784309327;763627803761174,763627804870653
10:763627580892768,763627581155580;763627785092549,763627785873746;763627804873480,763627805982907
11:763627581156694,763627581419350;763627786663002,763627787443783;763627805985894,763627807095581
12:763627581420410,763627581682857;763627788226665,763627789006821;763627807098075,763627808207397
13:763627581683763,763627581946783;763627789790024,763627790569763;763627808210587,763627809320587
14:763627581947804,763627582213220;763627791362412,763627792142516;763627809323210,763627810433105
15:763627582214322,763627582476822;763627792925012,763627793705532;763627810435745,763627811549338
0:763627817390801,763627817654915;763627822597983,763627823378191;763627846920426,763627848031155
1:763627817655977,763627817918164;763627824160296,763627824940608;763627848033492,763627849142762
2:763627817919228,763627818181832;763627825723191,763627826503034;763627849145898,763627850255168
3:763627818182895,763627818445342;763627827285508,763627828064883;763627850258263,763627851367638
4:763627818446347,763627818709263;763627828848100,763627829628464;763627851370580,763627852483809
5:763627818710150,763627818972545;763627830421298,763627831201298;763627852486945,763627853596632
6:763627818973420,763627819235920;763627831988482,763627832768169;763627853599306,763627854709149
7:763627819236879,763627819499535;763627833550935,763627834332393;763627854711607,763627855821190
8:763627819500639,763627819763139;763627835116603,763627835897019;763627855824108,763627856933639
9:763627819764122,763627820027194;763627836679077,763627837458816;763627856936504,763627858044733
10:763627820027999,763627820290342;763627838251255,763627839031359;763627858048743,763627859158118
11:763627820291237,763627820553893;763627839813351,763627840602153;763627859161071,763627860270654
12:763627820565105,763627820828282;763627841386893,763627842168872;763627860273298,763627861382985
13:763627820819115,763627821089948;763627842964110,763627843743641;763627861385820,763627862499309
14:763627821090836,763627821353648;763627844533403,763627845312986;763627862502208,763627863611739
15:763627821354420,763627821616972;763627846095335,763627846876689;763627863614678,763627864723792
0:763627870883788,763627871147850;763627876092532,763627876873104;763627900494503,763627901604815
1:763627871149081,763627871411320;763627877664034,763627878444867;763627901607558,763627902723339
2:763627871412543,763627871675303;763627879234501,763627880015959;763627902725981,763627903835095
3:763627871676127,763627871938783;763627880799721,763627881579616;763627903838278,763627904948278
4:763627871939711,763627872210075;763627882362834,763627883143250;763627904950975,763627906060662
5:763627872210970,763627872473313;763627883935665,763627884716290;763627906063306,763627907172681
6:763627872474370,763627872736817;763627885501516,763627886281932;763627907175645,763627908285228
7:763627872737774,763627873000326;763627887064238,763627887844238;763627908287946,763627909396956
8:763627873001215,763627873263506;763627888638245,763627889419599;763627909400292,763627910508781
9:763627873264675,763627873527070;763627890207257,763627890988090;763627910512774,763627911622044
10:763627873528070,763627873791507;763627891779393,763627892559861;763627911625275,763627912738400
11:763627873792641,763627874055088;763627893347122,763627894127747;763627912741389,763627913851180
12:763627874055938,763627874318177;763627894919162,763627895699474;763627913854212,763627914964055
13:763627874319071,763627874582039;763627896488939,763627897268418;763627914966643,763627916076278
14:763627874583156,763627874845968;763627898052712,763627898832764;763627916078905,763627917187915
15:763627874847115,763627875109979;763627899671539,763627900450705;763627917191136,763627918301031
