0:1253774906119102,1253774907163893;1253775445200511,1253775448254573;1253775448438362,1253775590322476
1:1253775590422990,1253775591466323;1253775795581782,1253775798633709;1253775798807722,1253775940755638
2:1253775940853600,1253775941897089;1253776145967889,1253776149021118;1253776149198171,1253776291151035
3:1253776291246003,1253776292290482;1253776495867239,1253776498922343;1253776499098584,1253776640987854
0:1253776683838817,1253776684882150;1253776888604940,1253776891661450;1253776891846393,1253777033791184
1:1253777033889674,1253777034932955;1253777239048890,1253777242107640;1253777242286652,1253777384214256
2:1253777384309541,1253777385354020;1253777589303238,1253777592359748;1253777592530949,1253777734467199
3:1253777734565329,1253777735609079;1253777939388476,1253777942442798;1253777942623921,1253778084511056
0:1253778130980595,1253778132023667;1253778335847566,1253778338901055;1253778339103434,1253778480987548
1:1253778481070789,1253778482114486;1253778686192927,1253778689249541;1253778689427305,1253778831352148
2:1253778831461434,1253778832505288;1253779036591441,1253779039645920;1253779039819170,1253779181777659
3:1253779181875822,1253779182925769;1253779386533254,1253779389588358;1253779389768752,1253779531654637
