0:1255230806950128,1255230810422627;1255230810450929,1255232338472239;1255232338505463,1255232591467193
1:1255230806959421,1255230810421096;1255230810432323,1255232332346753;1255232332375719,1255232589747671
2:1255230807020518,1255230809865344;1255230809876985,1255232406057128;1255232406069952,1255232583501821
3:1255230806997343,1255230808274307;1255230808278518,1255232406063066;1255232406072770,1255232585590641
0:1255232591647683,1255232593496140;1255232593539953,1255234139038150;1255234139059863,1255234323440340
1:1255232591687453,1255232593980472;1255232593997997,1255234091537111;1255234091547195,1255234298501458
2:1255232591727244,1255232592338797;1255232592349781,1255234091476889;1255234091496449,1255234261509222
3:1255232591752487,1255232592344387;1255232592354380,1255234032493000;1255234032509959,1255234210415277
0:1255234323578023,1255234325026915;1255234325089003,1255235807549423;1255235807569571,1255236013132883
1:1255234323614682,1255234325447745;1255234325473829,1255235826712634;1255235826739810,1255236021850106
2:1255234323640869,1255234324143842;1255234324151664,1255235753734583;1255235753743368,1255235919274727
3:1255234323639041,1255234324131457;1255234324136711,1255235753713564;1255235753730596,1255235930097244
